subject_class,subject_uri,property,property_uri,object_class,object_uri
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Conversion,http://vocabularies.wikipathways.org/wp#Conversion
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Binding,http://vocabularies.wikipathways.org/wp#Binding
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Catalysis,http://vocabularies.wikipathways.org/wp#Catalysis
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Complex,http://vocabularies.wikipathways.org/wp#Complex
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Conversion,http://vocabularies.wikipathways.org/wp#Conversion
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,gpml:DataNode,http://vocabularies.wikipathways.org/gpml#DataNode
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,gpml:GraphicalLine,http://vocabularies.wikipathways.org/gpml#GraphicalLine
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,gpml:Group,http://vocabularies.wikipathways.org/gpml#Group
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,gpml:Interaction,http://vocabularies.wikipathways.org/gpml#Interaction
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,gpml:Label,http://vocabularies.wikipathways.org/gpml#Label
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,gpml:State,http://vocabularies.wikipathways.org/gpml#State
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,gpml:shape,http://vocabularies.wikipathways.org/gpml#shape
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Binding,http://vocabularies.wikipathways.org/wp#Binding
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Catalysis,http://vocabularies.wikipathways.org/wp#Catalysis
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Complex,http://vocabularies.wikipathways.org/wp#Complex
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Conversion,http://vocabularies.wikipathways.org/wp#Conversion
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Protein,http://vocabularies.wikipathways.org/wp#Protein
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Rna,http://vocabularies.wikipathways.org/wp#Rna
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Binding,http://vocabularies.wikipathways.org/wp#Binding
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Catalysis,http://vocabularies.wikipathways.org/wp#Catalysis
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Complex,http://vocabularies.wikipathways.org/wp#Complex
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Conversion,http://vocabularies.wikipathways.org/wp#Conversion
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:Translocation,http://vocabularies.wikipathways.org/wp#Translocation,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:Translocation,http://vocabularies.wikipathways.org/wp#Translocation,dcterms:isPartOf,http://purl.org/dc/terms/isPartOf,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:Binding,http://vocabularies.wikipathways.org/wp#Binding,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Binding,http://vocabularies.wikipathways.org/wp#Binding,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Catalysis,http://vocabularies.wikipathways.org/wp#Catalysis,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Catalysis,http://vocabularies.wikipathways.org/wp#Catalysis,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Complex,http://vocabularies.wikipathways.org/wp#Complex,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Complex,http://vocabularies.wikipathways.org/wp#Complex,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Conversion,http://vocabularies.wikipathways.org/wp#Conversion,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Conversion,http://vocabularies.wikipathways.org/wp#Conversion,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Protein,http://vocabularies.wikipathways.org/wp#Protein,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Rna,http://vocabularies.wikipathways.org/wp#Rna,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Stimulation,http://vocabularies.wikipathways.org/wp#Stimulation,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:TranscriptionTranslation,http://vocabularies.wikipathways.org/wp#TranscriptionTranslation,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
skos:Collection,http://www.w3.org/2004/02/skos/core#Collection,dcterms:references,http://purl.org/dc/terms/references,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
skos:Collection,http://www.w3.org/2004/02/skos/core#Collection,dcterms:references,http://purl.org/dc/terms/references,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode,pav:hasVersion,http://purl.org/pav/hasVersion,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode,pav:hasVersion,http://purl.org/pav/hasVersion,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,pav:hasVersion,http://purl.org/pav/hasVersion,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,pav:hasVersion,http://purl.org/pav/hasVersion,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,pav:hasVersion,http://purl.org/pav/hasVersion,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,pav:hasVersion,http://purl.org/pav/hasVersion,skos:Collection,http://www.w3.org/2004/02/skos/core#Collection
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,cito:cites,http://purl.org/spar/cito/cites,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway,cito:cites,http://purl.org/spar/cito/cites,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,cito:cites,http://purl.org/spar/cito/cites,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference,cito:cites,http://purl.org/spar/cito/cites,wp:Pathway,http://vocabularies.wikipathways.org/wp#Pathway
skos:Collection,http://www.w3.org/2004/02/skos/core#Collection,cito:cites,http://purl.org/spar/cito/cites,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
skos:Collection,http://www.w3.org/2004/02/skos/core#Collection,cito:cites,http://purl.org/spar/cito/cites,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:GraphicalLine,http://vocabularies.wikipathways.org/gpml#GraphicalLine,gpml:hasAnchor,http://vocabularies.wikipathways.org/gpml#hasAnchor,gpml:Anchor,http://vocabularies.wikipathways.org/gpml#Anchor
gpml:Interaction,http://vocabularies.wikipathways.org/gpml#Interaction,gpml:hasAnchor,http://vocabularies.wikipathways.org/gpml#hasAnchor,gpml:Anchor,http://vocabularies.wikipathways.org/gpml#Anchor
gpml:DataNode,http://vocabularies.wikipathways.org/gpml#DataNode,gpml:hasComment,http://vocabularies.wikipathways.org/gpml#hasComment,gpml:Comment,http://vocabularies.wikipathways.org/gpml#Comment
gpml:GraphicalLine,http://vocabularies.wikipathways.org/gpml#GraphicalLine,gpml:hasComment,http://vocabularies.wikipathways.org/gpml#hasComment,gpml:Comment,http://vocabularies.wikipathways.org/gpml#Comment
gpml:Group,http://vocabularies.wikipathways.org/gpml#Group,gpml:hasComment,http://vocabularies.wikipathways.org/gpml#hasComment,gpml:Comment,http://vocabularies.wikipathways.org/gpml#Comment
gpml:Interaction,http://vocabularies.wikipathways.org/gpml#Interaction,gpml:hasComment,http://vocabularies.wikipathways.org/gpml#hasComment,gpml:Comment,http://vocabularies.wikipathways.org/gpml#Comment
gpml:Label,http://vocabularies.wikipathways.org/gpml#Label,gpml:hasComment,http://vocabularies.wikipathways.org/gpml#hasComment,gpml:Comment,http://vocabularies.wikipathways.org/gpml#Comment
gpml:State,http://vocabularies.wikipathways.org/gpml#State,gpml:hasComment,http://vocabularies.wikipathways.org/gpml#hasComment,gpml:Comment,http://vocabularies.wikipathways.org/gpml#Comment
gpml:shape,http://vocabularies.wikipathways.org/gpml#shape,gpml:hasComment,http://vocabularies.wikipathways.org/gpml#hasComment,gpml:Comment,http://vocabularies.wikipathways.org/gpml#Comment
gpml:GraphicalLine,http://vocabularies.wikipathways.org/gpml#GraphicalLine,gpml:hasPoint,http://vocabularies.wikipathways.org/gpml#hasPoint,gpml:Point,http://vocabularies.wikipathways.org/gpml#Point
gpml:Interaction,http://vocabularies.wikipathways.org/gpml#Interaction,gpml:hasPoint,http://vocabularies.wikipathways.org/gpml#hasPoint,gpml:Point,http://vocabularies.wikipathways.org/gpml#Point
gpml:DataNode,http://vocabularies.wikipathways.org/gpml#DataNode,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
gpml:DataNode,http://vocabularies.wikipathways.org/gpml#DataNode,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:GraphicalLine,http://vocabularies.wikipathways.org/gpml#GraphicalLine,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
gpml:GraphicalLine,http://vocabularies.wikipathways.org/gpml#GraphicalLine,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:Group,http://vocabularies.wikipathways.org/gpml#Group,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
gpml:Group,http://vocabularies.wikipathways.org/gpml#Group,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:Interaction,http://vocabularies.wikipathways.org/gpml#Interaction,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
gpml:Interaction,http://vocabularies.wikipathways.org/gpml#Interaction,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:Label,http://vocabularies.wikipathways.org/gpml#Label,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
gpml:Label,http://vocabularies.wikipathways.org/gpml#Label,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:State,http://vocabularies.wikipathways.org/gpml#State,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
gpml:State,http://vocabularies.wikipathways.org/gpml#State,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:shape,http://vocabularies.wikipathways.org/gpml#shape,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,gpml:PublicationXref,http://vocabularies.wikipathways.org/gpml#PublicationXref
gpml:shape,http://vocabularies.wikipathways.org/gpml#shape,gpml:hasPublicationXref,http://vocabularies.wikipathways.org/gpml#hasPublicationXref,wp:PublicationReference,http://vocabularies.wikipathways.org/wp#PublicationReference
gpml:State,http://vocabularies.wikipathways.org/gpml#State,gpml:stateOf,http://vocabularies.wikipathways.org/gpml#stateOf,gpml:DataNode,http://vocabularies.wikipathways.org/gpml#DataNode
wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:Protein,http://vocabularies.wikipathways.org/wp#Protein
wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:DirectedInteraction,http://vocabularies.wikipathways.org/wp#DirectedInteraction,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
wp:GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:GeneProduct,http://vocabularies.wikipathways.org/wp#GeneProduct,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:Inhibition,http://vocabularies.wikipathways.org/wp#Inhibition,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:DataNode,http://vocabularies.wikipathways.org/wp#DataNode
wp:Interaction,http://vocabularies.wikipathways.org/wp#Interaction,wp:bdbChEBI,http://vocabularies.wikipathways.org/wp#bdbChEBI,wp:Metabolite,http://vocabularies.wikipathways.org/wp#Metabolite
